"","time","latitude","longitude","depth","mag","magType","gap","dmin","rms","id","updated","place","type","horizontalError","depthError","magError","locationSource","magSource"
"114","2021-12-05T01:01:21.557Z",51.9366,-167.0658,10,5.2,"mb",66,1.508,0.97,"us6000g960","2022-07-10T01:11:28.749Z","165 km SE of Nikolski, Alaska","earthquake",5.3,1.5,0.027,"us","us"
"115","2021-12-04T23:47:55.581Z",4.0932,128.1359,149,6,"mww",10,3.387,1.04,"us6000g944","2022-02-12T23:05:55.040Z","261 km N of Tobelo, Indonesia","earthquake",6.5,1.8,0.045,"us","us"
"116","2021-12-04T14:27:09.059Z",-59.7321,-28.0129,10,5.7,"mww",50,7.154,1.09,"us6000g90r","2022-02-12T23:05:52.040Z","South Sandwich Islands region","earthquake",5.6,1.8,0.059,"us","us"
"117","2021-12-04T08:11:27.426Z",24.9689,-109.2818,10,5.1,"mww",158,3.543,0.57,"us6000g8z7","2022-02-12T23:05:49.040Z","73 km SSW of Topolobampo, Mexico","earthquake",6.7,1.9,0.045,"us","us"
"118","2021-12-04T00:41:50.130Z",-7.0937,150.9735,10,5.1,"mb",49,3.117,0.66,"us6000g8wl","2022-02-12T23:05:46.040Z","185 km ESE of Kandrian, Papua New Guinea","earthquake",8.1,1.8,0.05,"us","us"
"119","2021-12-03T08:40:26.273Z",-23.3794,-175.0029,10,5.5,"mww",48,6.416,0.66,"us6000g8ne","2022-02-12T23:05:42.040Z","226 km S of ���Ohonua,","earthquake",9.9,1.1,0.089,"us","us"
"120","2021-12-03T08:33:38.512Z",-60.4652,-27.1401,7.03,6,"mww",54,8.66,0.65,"us6000g8nd","2022-02-12T23:05:42.040Z","South Sandwich Islands region","earthquake",10.3,3.8,0.06,"us","us"
"121","2021-12-03T04:40:05.063Z",-28.4823,-112.0255,10,6.1,"mww",51,2.645,1.17,"us6000g8md","2022-02-12T23:05:42.040Z","295 km WSW of Hanga Roa, Chile","earthquake",9.8,1.7,0.039,"us","us"
"122","2021-12-03T00:28:28.249Z",33.8337,135.0775,12.08,5.2,"mww",61,1.005,0.59,"us6000g8lb","2022-05-29T18:56:09.938Z","10 km WSW of Gob?, Japan","earthquake",4.7,3.8,0.083,"us","us"
"123","2021-12-02T02:26:59.311Z",50.969,179.6007,21.88,5.2,"mww",39,0.451,0.71,"us6000g8cc","2022-07-14T02:37:16.392Z","280 km WSW of Adak, Alaska","earthquake",4.4,2.8,0.047,"us","us"
"124","2021-12-01T17:23:02.319Z",-10.3911,161.2972,43.67,5.3,"mww",24,1.632,0.94,"us6000g88z","2022-02-05T23:03:44.040Z","68 km W of Kirakira, Solomon Islands","earthquake",7.7,4.2,0.08,"us","us"
"125","2021-12-01T04:39:25.069Z",-37.9155,-73.6133,15.68,5.1,"mww",30,1.213,0.59,"us6000g836","2022-02-05T23:03:37.040Z","22 km WSW of Ca��ete, C","earthquake",4.1,2.6,0.047,"us","us"
"126","2021-11-30T13:53:41.109Z",31.723,87.9296,6.77,5.5,"mww",29,9.596,0.72,"us6000g7wd","2022-02-05T23:03:31.040Z","289 km NNW of Rikaze, China","earthquake",7.4,3.7,0.093,"us","us"
"127","2021-11-30T12:14:34.031Z",-3.5578,151.4221,10,5.8,"mww",27,0.942,0.56,"us6000g7w4","2022-02-05T23:03:31.040Z","108 km NW of Rabaul, Papua New Guinea","earthquake",6.3,1.8,0.075,"us","us"
"128","2021-11-30T10:37:35.539Z",-3.6249,151.3524,10,6.1,"mww",68,0.985,0.59,"us6000g8te","2022-02-05T23:04:01.040Z","110 km NW of Rabaul, Papua New Guinea","earthquake",8.1,1.8,0.093,"us","us"
"129","2021-11-30T10:36:18.077Z",-3.5226,151.1847,10,6.3,"mww",27,1.181,0.53,"us6000g7v8","2022-02-05T23:03:30.040Z","113 km SSE of Kavieng, Papua New Guinea","earthquake",6.6,1.8,0.05,"us","us"
"130","2021-11-30T06:53:34.578Z",31.217,142.4377,20.07,5.5,"mww",54,2.921,0.53,"us6000g7tw","2022-02-05T23:03:29.040Z","Izu Islands, Japan region","earthquake",8.7,1.6,0.044,"us","us"
"131","2021-11-30T04:00:40.529Z",37.7371,26.0792,10,5.1,"mww",43,1.481,0.61,"us6000g7ta","2022-02-05T23:03:28.040Z","23 km NW of Agios Kirykos, Greece","earthquake",2.6,1.8,0.063,"us","us"
"132","2021-11-30T00:56:07.547Z",6.7382,126.1243,58.22,5.1,"mww",36,0.633,0.83,"us6000g7s9","2022-02-05T23:03:27.040Z","3 km NE of Talisay, Philippines","earthquake",6.8,4.7,0.086,"us","us"
"133","2021-11-29T18:23:46.264Z",-33.1514,-179.3344,45.26,5.4,"mww",57,4.062,0.98,"us6000g7p3","2022-02-05T23:03:25.040Z","south of the Kermadec Islands","earthquake",8.2,3.2,0.065,"us","us"
"134","2021-11-29T12:40:44.400Z",31.196,142.5026,11,6.3,"mww",35,2.976,0.75,"us7000fxyq","2022-02-05T23:04:33.040Z","","earthquake",8,1.8,0.037,"us","us"
"135","2021-11-29T08:59:42.748Z",-58.5878,-23.5584,10,5.1,"mb",53,8.358,0.44,"us7000fxxu","2022-02-05T23:04:32.040Z","South Sandwich Islands region","earthquake",9.9,1.9,0.071,"us","us"
"136","2021-11-28T10:52:14.579Z",-4.4667,-76.8126,126,7.5,"mww",40,4.951,0.61,"us7000fxq2","2022-07-09T12:43:11.571Z","43 km NNW of Barranca, Peru","earthquake",4.9,1.9,0.033,"us","us"
"137","2021-11-28T06:32:30.797Z",-12.0155,-77.4324,61.65,5.1,"mb",130,0.578,0.6,"us7000fxna","2022-02-05T23:04:25.040Z","34 km W of Callao, Peru","earthquake",6.6,4.9,0.027,"us","us"
"138","2021-11-27T20:36:39.361Z",-9.3142,148.1694,10,5.1,"mww",15,6.452,0.73,"us7000fxjx","2022-02-05T23:04:22.040Z","61 km S of Popondetta, Papua New Guinea","earthquake",4.8,1.7,0.071,"us","us"
"139","2021-11-27T18:48:06.933Z",-7.0384,155.9608,48.74,5.3,"mww",19,4.61,0.78,"us7000fxj5","2022-02-05T23:04:21.040Z","95 km SSE of Panguna, Papua New Guinea","earthquake",6.6,4.2,0.073,"us","us"
"140","2021-11-27T06:01:53.355Z",4.6874,126.2666,79.98,5.2,"mww",80,2.463,0.89,"us7000fxf8","2022-02-05T23:04:18.040Z","Pulau-Pulau Talaud, Indonesia","earthquake",6.8,6.1,0.075,"us","us"
"141","2021-11-27T03:45:51.374Z",-6.3068,154.7947,50.74,5.4,"mww",18,3.358,0.84,"us7000fxe4","2022-02-05T23:04:17.040Z","76 km W of Panguna, Papua New Guinea","earthquake",7.3,4.5,0.08,"us","us"
"142","2021-11-27T01:44:02.271Z",-5.6791,151.4965,30.62,5.3,"mww",28,1.62,0.76,"us7000fxdh","2022-02-05T23:04:16.040Z","151 km E of Kimbe, Papua New Guinea","earthquake",7,3.6,0.089,"us","us"
"143","2021-11-26T21:48:34.865Z",-6.645,-75.8614,105,5.1,"mb",68,3.312,0.67,"us7000fxc8","2022-02-05T23:04:15.040Z","31 km ESE of Chazuta, Peru","earthquake",8.1,5.4,0.024,"us","us"
"144","2021-11-26T18:35:19.968Z",-15.0405,-173.2964,10,5.2,"mb",57,1.848,1.16,"us7000fxbg","2022-02-05T23:04:15.040Z","114 km NNE of Hihifo, Tonga","earthquake",5.5,1.8,0.06,"us","us"
"145","2021-11-26T18:33:07.657Z",-15.0126,-173.0635,10,5.4,"mb",64,1.656,1.36,"us7000fxb8","2022-02-05T23:04:15.040Z","130 km NE of Hihifo, Tonga","earthquake",7.4,0.6,0.026,"us","us"
"146","2021-11-26T07:14:04.082Z",28.9223,142.354,11,5.6,"mww",63,1.825,0.74,"us7000fx6f","2022-02-05T23:04:12.040Z","","earthquake",6.1,1.4,0.054,"us","us"
"147","2021-11-26T04:13:21.050Z",-21.457,174.5159,513,5.8,"mww",20,4.975,0.99,"us7000fx5p","2022-02-05T23:04:11.040Z","Vanuatu region","earthquake",7,1.9,0.059,"us","us"
"148","2021-11-25T23:45:41.752Z",22.8232,93.5061,43,6.2,"mww",21,1.726,0.88,"us7000fx45","2022-01-29T22:56:01.040Z","20 km WSW of Falam, Myanmar","earthquake",5.4,3.7,0.08,"us","us"
"149","2021-11-25T12:04:05.721Z",-10.7451,166.5074,10,6.1,"mww",38,4.722,0.93,"us7000fwzz","2022-01-29T22:55:55.040Z","77 km E of Lata, Solomon Islands","earthquake",6.6,1.7,0.062,"us","us"
"150","2021-11-24T05:53:48.053Z",-16.9602,175.2221,10,5.6,"mwb",67,2.813,0.74,"us7000fwms","2022-01-29T22:55:37.040Z","247 km WNW of Lautoka, Fiji","earthquake",2.9,1.8,0.051,"us","us"
"151","2021-11-24T04:29:01.902Z",-16.6913,175.1765,10,5.4,"mww",43,2.941,0.59,"us7000fwm8","2022-01-29T22:55:37.040Z","262 km WNW of Lautoka, Fiji","earthquake",8.4,1.8,0.098,"us","us"
"152","2021-11-24T04:17:52.717Z",-16.8108,175.2846,10,5.3,"mww",66,2.803,0.77,"us7000fwm4","2022-01-29T22:55:36.040Z","247 km WNW of Lautoka, Fiji","earthquake",8.2,1.8,0.093,"us","us"
"153","2021-11-23T20:48:28.400Z",-34.0022,55.7965,10,5.3,"mww",37,12.77,0.74,"us7000fwja","2022-01-29T22:55:34.040Z","Southwest Indian Ridge","earthquake",8.9,1.7,0.089,"us","us"
"154","2021-11-23T12:04:19.226Z",82.1308,-17.6567,10,5.4,"mww",25,5.774,0.4,"us7000fwfa","2022-01-29T22:55:31.040Z","near the north coast of Greenland","earthquake",3.4,1.8,0.086,"us","us"
"155","2021-11-23T05:56:32.752Z",12.9871,-90.2559,18,5.5,"mww",120,1.02,0.85,"us7000fwde","2022-01-29T22:55:28.040Z","81 km SW of Acajutla, El Salvador","earthquake",2.8,1.9,0.036,"us","us"
"156","2021-11-22T01:22:52.350Z",-57.9361,-25.6751,48.92,5.3,"mww",40,10.124,0.79,"us7000fw26","2022-01-29T22:55:18.040Z","South Sandwich Islands region","earthquake",9.9,4.3,0.098,"us","us"
"157","2021-11-21T05:12:29.013Z",-29.3368,-176.8479,16,5.8,"mww",57,0.939,0.71,"us7000fvvz","2022-01-29T22:55:12.040Z","Kermadec Islands region","earthquake",7.9,1.9,0.056,"us","us"
"158","2021-11-20T18:04:39.964Z",-32.1371,-178.2611,10,5.1,"mb",64,2.88,0.76,"us7000fvss","2022-01-29T22:55:10.040Z","south of the Kermadec Islands","earthquake",8.8,1.7,0.074,"us","us"
"159","2021-11-20T13:40:22.949Z",-22.9274,171.962,10,5.3,"mww",69,7.084,0.88,"us7000fvrk","2022-01-29T22:55:08.040Z","southeast of the Loyalty Islands","earthquake",8.9,1.4,0.068,"us","us"
"160","2021-11-20T10:57:52.841Z",-15.59,167.6088,123,5.6,"mww",37,0.416,0.67,"us7000fvq5","2022-01-29T22:55:08.040Z","48 km E of Luganville, Vanuatu","earthquake",8.9,1.9,0.044,"us","us"
"161","2021-11-19T20:13:51.234Z",6.802,127.0055,39.78,5.4,"mww",50,1.44,0.88,"us7000fvjz","2022-01-29T22:55:02.040Z","67 km ESE of San Ignacio, Philippines","earthquake",6.6,4.3,0.078,"us","us"
"162","2021-11-19T20:08:22.023Z",6.8091,127.0083,27.21,5.3,"mww",76,1.442,0.69,"us7000fvjy","2022-01-29T22:55:02.040Z","66 km ESE of San Ignacio, Philippines","earthquake",6.5,4,0.073,"us","us"
"163","2021-11-19T19:32:55.857Z",-20.489,169.8231,129,5.6,"mww",34,3.523,0.88,"us7000fvjp","2022-01-29T22:55:02.040Z","119 km SSE of Isangel, Vanuatu","earthquake",6.8,1.8,0.053,"us","us"
"164","2021-11-19T12:40:53.461Z",39.8267,41.9223,6.17,5.1,"mwr",34,1.112,0.77,"us7000fvfl","2022-05-29T19:06:08.046Z","23 km NW of Karayaz?, Turkey","earthquake",5,4.4,0.078,"us","us"
"165","2021-11-18T21:31:35.682Z",5.2177,-82.6194,10,5.2,"mww",129,3.553,1.19,"us7000fv9x","2022-01-22T20:52:07.040Z","south of Panama","earthquake",7.9,1.8,0.042,"us","us"
"166","2021-11-18T16:56:56.794Z",13.5668,-90.7812,27.62,5.8,"mww",63,1.298,1.35,"us7000fv5p","2022-02-16T07:32:19.466Z","40 km S of Puerto San Jos��, Guate","earthquake",7.7,3,0.04,"us","us"
"167","2021-11-18T15:42:48.927Z",-22.6401,-174.4756,10,5.2,"mb",146,7.286,1.11,"us7000fwhm","2022-01-22T20:52:11.040Z","152 km SSE of ���Ohonua,","earthquake",4.3,1.9,0.112,"us","us"
"168","2021-11-18T15:40:15.277Z",-4.722,153.2922,61.98,5.4,"mww",12,1.242,0.73,"us7000fv3z","2022-01-22T20:52:02.040Z","121 km ESE of Kokopo, Papua New Guinea","earthquake",6.8,2.8,0.098,"us","us"
"169","2021-11-18T14:08:04.800Z",-5.3122,153.7074,34,6.2,"mww",17,1.899,1.12,"us7000fv37","2022-01-22T20:52:02.040Z","192 km SE of Kokopo, Papua New Guinea","earthquake",7.1,1.8,0.093,"us","us"
"170","2021-11-17T21:38:54.042Z",-26.3074,-63.3253,576.18,5.5,"mww",13,5.223,0.8,"us7000fuxl","2022-01-22T20:52:00.040Z","56 km WNW of Campo Gallo, Argentina","earthquake",9,3.6,0.048,"us","us"
"171","2021-11-17T07:39:02.348Z",-4.5664,153.5438,88.11,5.3,"mww",35,1.425,0.86,"us7000fusj","2022-01-22T20:51:57.040Z","143 km E of Kokopo, Papua New Guinea","earthquake",6.5,3.5,0.068,"us","us"
"172","2021-11-16T08:33:01.591Z",-8.9532,88.148,10,5.3,"mww",33,9.125,0.95,"us7000fuir","2022-01-22T20:51:56.040Z","South Indian Ocean","earthquake",8.9,1.8,0.069,"us","us"
"173","2021-11-15T13:36:11.506Z",27.7069,56.0307,10,5.2,"mb",60,2.754,0.51,"us7000fuaz","2022-01-22T20:51:53.040Z","62 km NNW of Bandar Abbas, Iran","earthquake",6.3,1.8,0.041,"us","us"
"174","2021-11-15T09:36:27.537Z",-34.9114,-111.2029,10,5.2,"mww",39,7.873,0.51,"us7000fu9c","2022-01-22T20:51:53.040Z","southern East Pacific Rise","earthquake",10.9,1.6,0.089,"us","us"
"175","2021-11-15T07:11:58.728Z",-37.4676,51.0088,10,5.3,"mww",50,8.978,0.47,"us7000fu7x","2022-01-22T20:51:53.040Z","South Indian Ocean","earthquake",9.8,1.8,0.098,"us","us"
"176","2021-11-15T04:23:30.468Z",-37.5124,51.2613,10,6,"mww",19,8.922,0.88,"us7000fu61","2022-01-22T20:51:53.040Z","South Indian Ocean","earthquake",8,1.2,0.05,"us","us"
"177","2021-11-14T21:58:55.467Z",-37.5796,51.1794,10,5.1,"mww",45,8.858,0.76,"us7000fu43","2022-01-22T20:51:52.040Z","South Indian Ocean","earthquake",8.9,1.7,0.093,"us","us"
"178","2021-11-14T12:08:38.812Z",27.7266,56.0716,10,6.4,"mwb",52,2.772,0.9,"us7000fu12","2022-07-01T23:37:15.394Z","63 km NNW of Bandar Abbas, Iran","earthquake",7.4,1.8,0.029,"us","us"
"179","2021-11-14T12:07:03.595Z",27.7158,56.0743,9,6,"mwb",32,2.761,0.75,"us7000fu0x","2022-01-22T20:51:51.040Z","62 km NNW of Bandar Abbas, Iran","earthquake",7.3,1.8,0.031,"us","us"
"180","2021-11-14T03:48:27.369Z",-57.7589,-25.2091,35,5.1,"mb",47,7.215,0.84,"us7000fty2","2022-01-22T20:51:50.040Z","South Sandwich Islands region","earthquake",9.3,1.7,0.074,"us","us"
"181","2021-11-14T00:47:36.923Z",-26.5824,-13.7152,10,5.4,"mww",53,26.498,0.46,"us7000ftxf","2022-01-22T20:51:50.040Z","southern Mid-Atlantic Ridge","earthquake",5.3,1.8,0.08,"us","us"
"182","2021-11-13T19:02:49.963Z",-57.7824,-23.9218,10,5.1,"mb",72,7.861,0.55,"us7000ftvn","2022-01-22T20:51:49.040Z","South Sandwich Islands region","earthquake",10.5,1.8,0.086,"us","us"
"183","2021-11-13T14:10:39.315Z",-26.4526,-13.6884,10,5.5,"mww",49,12.796,0.81,"us7000ftty","2022-01-22T20:51:49.040Z","southern Mid-Atlantic Ridge","earthquake",9.9,1.8,0.073,"us","us"
"184","2021-11-13T14:08:44.523Z",-14.7685,-176.1008,10,5.5,"mww",58,2.009,1.18,"us7000ftu4","2022-01-22T20:51:49.040Z","164 km S of Mata-Utu, Wallis and Futuna","earthquake",7.4,1.8,0.08,"us","us"
"185","2021-11-13T13:05:54.157Z",-20.9319,119.8141,10,5.3,"mww",36,0.638,1.2,"us7000fttj","2022-01-22T20:51:48.040Z","27 km NNE of Marble Bar, Australia","earthquake",6.1,1.8,0.073,"us","us"
"186","2021-11-12T10:44:17.100Z",1.2957,98.8933,91.42,5.1,"mww",45,1.317,0.52,"us7000ftia","2022-01-22T20:51:46.040Z","43 km WSW of Padangsidempuan, Indonesia","earthquake",6.2,4.5,0.073,"us","us"
"187","2021-11-12T02:53:06.413Z",-58.0123,-25.5345,63.68,5.2,"mb",39,7.167,0.73,"us7000ftfa","2022-01-22T20:51:45.040Z","South Sandwich Islands region","earthquake",9,3.5,0.059,"us","us"
"188","2021-11-12T00:34:16.787Z",-26.5421,-13.6766,10,5.8,"mww",36,12.861,0.71,"us7000ftdy","2022-01-22T20:51:45.040Z","southern Mid-Atlantic Ridge","earthquake",9.9,1.8,0.049,"us","us"
"189","2021-11-10T17:46:40.379Z",-4.3244,134.1805,10,6,"mww",22,2.38,0.85,"us7000ft0f","2022-01-15T20:51:45.040Z","181 km SW of Nabire, Indonesia","earthquake",6.1,1.7,0.049,"us","us"
"190","2021-11-10T15:45:13.652Z",23.5935,126.4474,12,6.6,"mww",15,3.259,0.8,"us7000fszl","2022-02-01T22:10:17.110Z","177 km SE of Hirara, Japan","earthquake",6.2,1.7,0.033,"us","us"
"191","2021-11-10T11:02:11.479Z",36.8157,-33.4139,10,5.1,"mb",93,20.479,0.86,"us7000fsxw","2022-01-15T20:51:44.040Z","Azores Islands region","earthquake",12.5,1.9,0.067,"us","us"
"192","2021-11-10T02:50:07.762Z",-7.5917,105.8256,21.04,5.1,"mb",45,1.813,0.84,"us7000fsv8","2022-01-15T20:51:44.040Z","104 km SW of Pelabuhanratu, Indonesia","earthquake",2.3,4.2,0.062,"us","us"
"193","2021-11-09T06:25:14.907Z",11.2198,-86.5255,20,6.3,"mww",89,0.962,0.68,"us7000fskw","2022-01-15T20:51:42.040Z","62 km S of Masachapa, Nicaragua","earthquake",6.6,1.9,0.032,"us","us"
"194","2021-11-09T06:24:20.708Z",11.138,-86.5678,20.62,5.7,"mb",87,1.027,0.59,"us7000fsku","2022-01-15T20:51:42.040Z","72 km S of Masachapa, Nicaragua","earthquake",5,4.2,0.023,"us","us"
"195","2021-11-09T02:53:49.853Z",11.155,-86.6938,17,5.9,"mww",28,1.079,0.91,"us7000fsjc","2022-01-15T20:51:42.040Z","72 km SSW of Masachapa, Nicaragua","earthquake",5.4,1.7,0.035,"us","us"
"196","2021-11-08T17:43:21.856Z",37.8434,32.1713,10,5.1,"mww",22,1.315,0.58,"us7000fsfm","2022-01-15T20:51:41.040Z","23 km SE of Derbent, Turkey","earthquake",4.9,1.8,0.05,"us","us"
"197","2021-11-08T05:05:56.449Z",-0.5846,123.5502,10,5.4,"mb",23,0.901,0.84,"us7000fsbt","2022-01-15T20:51:39.040Z","Sulawesi, Indonesia","earthquake",4.6,1.7,0.041,"us","us"
"198","2021-11-07T18:50:23.404Z",-57.8508,-25.4189,50.91,5.2,"mb",67,7.151,1.08,"us7000fs93","2022-01-15T20:51:38.040Z","South Sandwich Islands region","earthquake",10.8,4.9,0.058,"us","us"
"199","2021-11-07T03:39:33.960Z",-19.2796,-173.5095,10,5.4,"mww",53,5.591,1.19,"us7000fs4v","2022-01-15T20:51:37.040Z","85 km SE of Neiafu, Tonga","earthquake",10.1,1.8,0.08,"us","us"
"200","2021-11-07T03:16:45.385Z",-40.3237,173.4511,219.1,5.2,"mww",35,0.801,1.3,"us7000fs4q","2022-01-15T20:51:37.040Z","80 km NE of Takaka, New Zealand","earthquake",6.8,4.1,0.086,"us","us"
"201","2021-11-06T15:13:21.649Z",-58.5787,-23.3634,23.5,5.4,"mww",57,8.446,1.15,"us7000fs1f","2022-01-15T20:51:36.040Z","South Sandwich Islands region","earthquake",9.5,1.8,0.098,"us","us"
"202","2021-11-06T14:37:36.731Z",-0.0451,124.2812,34,6,"mww",20,1.805,1.11,"us7000fs08","2022-01-15T20:51:36.040Z","150 km ESE of Gorontalo, Indonesia","earthquake",3.1,1.8,0.06,"us","us"
"203","2021-11-06T13:03:05.654Z",-21.245,-174.0383,10,5.3,"mb",82,7.606,1.14,"us7000frzy","2022-01-15T20:51:36.040Z","95 km E of ���Ohonua,","earthquake",9.4,1.8,0.033,"us","us"
"204","2021-11-06T03:56:19.460Z",-1.3117,120.6152,10,5.1,"mww",35,2.172,1,"us7000frwy","2022-01-15T20:51:35.040Z","17 km WNW of Poso, Indonesia","earthquake",4.9,1.8,0.069,"us","us"
"205","2021-11-05T23:19:49.868Z",-6.0799,-81.4722,10,5.1,"mww",110,6.087,0.69,"us7000frvc","2022-01-15T20:51:35.040Z","92 km SW of Sechura, Peru","earthquake",8.1,1.9,0.061,"us","us"
"206","2021-11-04T19:21:36.108Z",-59.5583,-26.2057,72.62,5.1,"mb",83,7.715,0.66,"us7000frpx","2022-01-14T17:59:02.040Z","South Sandwich Islands region","earthquake",12.2,6,0.091,"us","us"
"207","2021-11-04T16:36:53.345Z",-48.2716,165.2533,10,5.5,"mww",84,2.32,0.76,"us7000frfx","2022-01-14T17:59:01.040Z","297 km SW of Bluff, New Zealand","earthquake",6.8,1.8,0.089,"us","us"
"208","2021-11-04T16:25:05.140Z",-6.8088,147.6057,45.85,5.2,"mb",23,4.74,0.78,"us7000frfu","2022-01-14T17:59:01.040Z","38 km SW of Finschhafen, Papua New Guinea","earthquake",8,4.6,0.042,"us","us"
"209","2021-11-04T15:46:38.793Z",19.0213,145.0577,562.69,5.3,"mww",17,5.404,0.7,"us7000frem","2022-07-07T15:56:49.830Z","Maug Islands region, Northern Mariana Islands","earthquake",8.9,4.9,0.098,"us","us"
"210","2021-11-04T08:57:06.935Z",52.6679,-167.9322,39.3,5.2,"mww",43,0.624,0.63,"us7000frcu","2022-07-14T09:07:16.419Z","69 km ESE of Nikolski, Alaska","earthquake",5,4.1,0.057,"us","us"
"211","2021-11-04T02:42:44.032Z",-2.9473,129.3394,18,5.7,"mww",21,2.823,0.78,"us7000fraj","2022-01-14T17:58:59.040Z","63 km NE of Amahai, Indonesia","earthquake",5.8,1.7,0.083,"us","us"
"212","2021-11-03T03:19:00.574Z",-24.4793,-175.9406,35,5.7,"mww",58,5.081,0.8,"us7000fr0x","2022-01-14T17:58:56.040Z","south of Tonga","earthquake",7.9,1.8,0.071,"us","us"
"213","2021-11-03T03:17:48.635Z",-32.6971,-70.0638,100.25,5.7,"mww",18,0.415,0.77,"us7000fr0v","2022-01-14T17:58:56.040Z","Chile-Argentina border region","earthquake",4.6,1.3,0.041,"us","us"
"214","2021-11-03T00:50:35.771Z",0.9206,98.5198,64.77,5.1,"mb",50,1.018,1.06,"us7000fqzz","2022-01-14T17:58:55.040Z","95 km SSW of Sibolga, Indonesia","earthquake",5,5.2,0.054,"us","us"
"215","2021-11-02T20:55:06.124Z",-12.1397,65.5626,10,5.4,"mwb",41,7.86,0.97,"us7000fqyj","2022-01-14T17:58:55.040Z","Mid-Indian Ridge","earthquake",8.5,1.7,0.055,"us","us"
"216","2021-11-02T17:00:46.657Z",-62.5813,155.4551,10,5.4,"mww",81,8.309,0.65,"us7000fqw8","2022-01-14T17:58:55.040Z","Balleny Islands region","earthquake",10.7,1.8,0.098,"us","us"
"217","2021-11-02T16:43:52.813Z",-6.8798,130.4969,94,5.9,"mww",29,4.304,0.82,"us7000fqve","2022-01-14T17:58:54.040Z","285 km WSW of Tual, Indonesia","earthquake",6.8,1.9,0.068,"us","us"
"218","2021-11-02T04:49:17.804Z",-56.303,-26.1282,10,5.1,"mb",44,6.254,0.56,"us7000fqqc","2022-01-14T17:58:52.040Z","South Sandwich Islands region","earthquake",7.1,1.7,0.067,"us","us"
"219","2021-11-02T02:28:07.681Z",-22.7728,171.6065,10,5.3,"mww",23,3.845,0.83,"us7000fqp8","2022-01-14T17:58:52.040Z","southeast of the Loyalty Islands","earthquake",7.7,1.7,0.089,"us","us"
"220","2021-11-01T17:04:16.557Z",0.2081,96.709,8,6,"mww",17,1.391,1,"us7000fqjc","2022-01-14T17:58:50.040Z","253 km S of Sinabang, Indonesia","earthquake",7.2,1.7,0.047,"us","us"
"221","2021-11-01T00:02:48.965Z",-58.0284,-25.2678,22,6,"mww",19,7.301,0.89,"us7000fqcg","2022-01-14T17:58:48.040Z","South Sandwich Islands region","earthquake",8.5,1.7,0.039,"us","us"
"222","2021-11-01T00:00:45.681Z",-21.4749,168.9087,10,5.1,"mb",93,1.767,0.71,"us7000fqcf","2022-01-14T17:58:48.040Z","106 km E of Tadine, New Caledonia","earthquake",7.5,1.8,0.046,"us","us"
"223","2021-10-31T21:14:47.630Z",36.5337,140.5277,55.3,5.2,"mww",44,1.235,0.56,"us7000fqbt","2022-02-16T09:48:07.981Z","8 km NNW of Funaishikawa, Japan","earthquake",6,4.1,0.08,"us","us"
"224","2021-10-31T16:37:46.017Z",54.9056,-158.7149,25,5.6,"mww",54,0.511,0.75,"us7000fqai","2022-01-14T17:58:47.040Z","115 km SSE of Perryville, Alaska","earthquake",1.9,1.8,0.034,"us","us"
"225","2021-10-31T09:18:14.689Z",-28.185,-177.3475,56.1,5.1,"mb",70,1.185,0.66,"us7000fq97","2022-01-14T17:58:46.040Z","Kermadec Islands region","earthquake",9.7,6.5,0.034,"us","us"
"226","2021-10-30T11:11:42.064Z",-7.7093,125.4591,17.43,5.5,"mww",34,2.349,0.54,"us7000fq2q","2022-01-14T17:58:44.040Z","94 km N of Dili, Timor Leste","earthquake",6.4,4,0.065,"us","us"
"227","2021-10-30T09:03:22.605Z",-51.4257,139.1003,10,5.7,"mww",74,10.186,0.52,"us7000fq21","2022-01-14T17:58:44.040Z","western Indian-Antarctic Ridge","earthquake",5.8,1.9,0.08,"us","us"
"228","2021-10-30T08:05:19.527Z",-19.6239,-177.6441,380.65,5.5,"mww",67,4.486,0.79,"us7000fq1g","2022-01-14T17:58:44.040Z","Fiji region","earthquake",10.1,4.9,0.075,"us","us"
"229","2021-10-29T19:55:26.515Z",-15.0457,-73.9664,70.34,5.2,"mww",80,4.13,0.71,"us7000fpw9","2022-01-14T17:58:43.040Z","19 km W of Coracora, Peru","earthquake",7.9,4.4,0.065,"us","us"
"230","2021-10-29T19:42:31.160Z",-29.3877,-176.1219,10,5.5,"mww",37,1.575,1.03,"us7000fpw5","2022-01-14T17:58:43.040Z","Kermadec Islands region","earthquake",8.2,1.7,0.052,"us","us"
"231","2021-10-29T04:33:31.864Z",5.2665,125.4891,177.31,5.1,"mb",34,1.793,1.16,"us7000fpmk","2022-01-14T17:58:41.040Z","15 km S of Sarangani, Philippines","earthquake",7.5,1,0.041,"us","us"
"232","2021-10-28T19:06:56.407Z",55.0732,-158.8373,28.04,5.1,"mww",63,0.497,1.13,"us7000fphz","2022-01-08T17:43:33.040Z","95 km SSE of Perryville, Alaska","earthquake",3.4,3.9,0.044,"us","us"
"233","2021-10-28T02:32:05.662Z",-7.476,128.4376,128.08,5.1,"mb",20,2.879,0.83,"us7000fpbe","2022-01-08T17:43:18.040Z","196 km NE of Lospalos, Timor Leste","earthquake",6.7,4.4,0.052,"us","us"
